"id","code_a732","code_cpf6","util_link_a732_cpf6_naf_a732_id"
1007,"19.20Z","192032",306
1008,"19.20Z","192039",306
1009,"19.20Z","192041",306
1010,"19.20Z","192042",306
1011,"19.20Z","192099",306
1012,"20.11Z","201111",157
1013,"20.11Z","201112",157
1014,"20.11Z","201113",157
1015,"20.11Z","201199",157
1016,"20.12Z","201211",158
1017,"20.12Z","201212",158
1018,"20.12Z","201219",158
1019,"20.12Z","201221",158
1020,"20.12Z","201222",158
1021,"20.12Z","201223",158
1022,"20.12Z","201224",158
1023,"20.12Z","201299",158
1024,"20.13A","201311",159
1025,"20.13A","201312",159
1026,"20.13A","201313",159
1027,"20.13A","201314",159
1028,"20.13A","201399",159
1029,"20.13B","201321",160
1030,"20.13B","201322",160
1031,"20.13B","201323",160
1032,"20.13B","201324",160
1033,"20.13B","201325",160
1034,"20.13B","201331",160
1035,"20.13B","201332",160
1036,"20.13B","201341",160
1037,"20.13B","201342",160
1038,"20.13B","201343",160
1039,"20.13B","201351",160
1040,"20.13B","201352",160
1041,"20.13B","201361",160
1042,"20.13B","201362",160
1043,"20.13B","201363",160
1044,"20.13B","201364",160
1045,"20.13B","201365",160
1046,"20.13B","201366",160
1047,"20.13B","201367",160
1048,"20.13B","201368",160
1049,"20.13B","201399",160
1050,"20.14Z","201411",161
1051,"20.14Z","201412",161
1052,"20.14Z","201413",161
1053,"20.14Z","201414",161
1054,"20.14Z","201419",161
1055,"20.14Z","201421",161
1056,"20.14Z","201422",161
1057,"20.14Z","201423",161
1058,"20.14Z","201424",161
1059,"20.14Z","201431",161
1060,"20.14Z","201432",161
1061,"20.14Z","201433",161
1062,"20.14Z","201434",161
1063,"20.14Z","201441",161
1064,"20.14Z","201442",161
1065,"20.14Z","201443",161
1066,"20.14Z","201444",161
1067,"20.14Z","201451",161
1068,"20.14Z","201452",161
1069,"20.14Z","201453",161
1070,"20.14Z","201461",161
1071,"20.14Z","201462",161
1072,"20.14Z","201463",161
1073,"20.14Z","201464",161
1074,"20.14Z","201471",161
1075,"20.14Z","201472",161
1076,"20.14Z","201473",161
1077,"20.14Z","201474",161
1078,"20.14Z","201475",161
1079,"20.14Z","201480",161
1080,"20.14Z","201499",161
1081,"20.15Z","201510",162
1082,"20.15Z","201520",162
1083,"20.15Z","201531",162
1084,"20.15Z","201532",162
1085,"20.15Z","201533",162
1086,"20.15Z","201534",162
1087,"20.15Z","201535",162
1088,"20.15Z","201536",162
1089,"20.15Z","201539",162
1090,"20.15Z","201541",162
1091,"20.15Z","201549",162
1092,"20.15Z","201551",162
1093,"20.15Z","201552",162
1094,"20.15Z","201559",162
1095,"20.15Z","201560",162
1096,"20.15Z","201571",162
1097,"20.15Z","201572",162
1098,"20.15Z","201573",162
1099,"20.15Z","201574",162
1100,"20.15Z","201575",162
1101,"20.15Z","201576",162
1102,"20.15Z","201579",162
1103,"20.15Z","201580",162
1104,"20.15Z","201599",162
1105,"20.16Z","201610",164
1106,"20.16Z","201620",164
1107,"20.16Z","201630",164
1108,"20.16Z","201640",164
1109,"20.16Z","201651",164
1110,"20.16Z","201652",164
1111,"20.16Z","201653",164
1112,"20.16Z","201654",164
1113,"20.16Z","201655",164
1114,"20.16Z","201656",164
1115,"20.16Z","201657",164
1116,"20.16Z","201659",164
1117,"20.16Z","201699",164
1118,"20.17Z","201710",155
1119,"20.17Z","201799",155
1120,"20.20Z","202011",153
1121,"20.20Z","202012",153
1122,"20.20Z","202013",153
1123,"20.20Z","202014",153
1124,"20.20Z","202015",153
1125,"20.20Z","202016",153
1126,"20.20Z","202019",153
1127,"20.20Z","202099",153
1128,"20.30Z","203011",156
1129,"20.30Z","203012",156
1130,"20.30Z","203021",156
1131,"20.30Z","203022",156
1132,"20.30Z","203023",156
1133,"20.30Z","203024",156
1134,"20.30Z","203099",156
1135,"20.41Z","204110",149
1136,"20.41Z","204120",149
1137,"20.41Z","204131",149
1138,"20.41Z","204132",149
1139,"20.41Z","204141",149
1140,"20.41Z","204142",149
1141,"20.41Z","204143",149
1142,"20.41Z","204144",149
1143,"20.41Z","204199",149
1144,"20.42Z","204211",150
1145,"20.42Z","204212",150
1146,"20.42Z","204213",150
1147,"20.42Z","204214",150
1148,"20.42Z","204215",150
1149,"20.42Z","204216",150
1150,"20.42Z","204217",150
1151,"20.42Z","204218",150
1152,"20.42Z","204219",150
1153,"20.42Z","204299",150
1154,"20.51Z","205111",151
1155,"20.51Z","205112",151
1156,"20.51Z","205113",151
1157,"20.51Z","205114",151
1158,"20.51Z","205120",151
1159,"20.51Z","205199",151
1160,"20.52Z","205210",152
1161,"20.52Z","205299",152
1162,"20.53Z","205310",163
1163,"20.53Z","205399",163
1164,"20.59Z","205911",148
1165,"20.59Z","205912",148
1166,"20.59Z","205920",148
1167,"20.59Z","205930",148
1168,"20.59Z","205941",148
1169,"20.59Z","205942",148
1170,"20.59Z","205943",148
1171,"20.59Z","205951",148
1172,"20.59Z","205952",148
1173,"20.59Z","205953",148
1174,"20.59Z","205954",148
1175,"20.59Z","205955",148
1176,"20.59Z","205956",148
1177,"20.59Z","205957",148
1178,"20.59Z","205958",148
1179,"20.59Z","205959",148
1180,"20.59Z","205960",148
1181,"20.59Z","205999",148
1182,"20.60Z","206011",154
1183,"20.60Z","206012",154
1184,"20.60Z","206013",154
1185,"20.60Z","206014",154
1186,"20.60Z","206021",154
1187,"20.60Z","206022",154
1188,"20.60Z","206023",154
1189,"20.60Z","206024",154
1190,"20.60Z","206099",154
1191,"21.10Z","211010",165
1192,"21.10Z","211020",165
1193,"21.10Z","211031",165
1194,"21.10Z","211032",165
1195,"21.10Z","211040",165
1196,"21.10Z","211051",165
1197,"21.10Z","211052",165
1198,"21.10Z","211053",165
1199,"21.10Z","211054",165
1200,"21.10Z","211060",165
1201,"21.10Z","211099",165
1202,"21.20Z","212011",166
1203,"21.20Z","212012",166
1204,"21.20Z","212013",166
1205,"21.20Z","212021",166
1206,"21.20Z","212022",166
1207,"21.20Z","212023",166
1208,"21.20Z","212024",166
1209,"21.20Z","212099",166
1210,"22.11Z","221111",167
1211,"22.11Z","221112",167
1212,"22.11Z","221113",167
1213,"22.11Z","221114",167
1214,"22.11Z","221115",167
1215,"22.11Z","221116",167
1216,"22.11Z","221120",167
1217,"22.11Z","221199",167
1218,"22.19Z","221910",168
1219,"22.19Z","221920",168
1220,"22.19Z","221930",168
1221,"22.19Z","221940",168
1222,"22.19Z","221950",168
1223,"22.19Z","221960",168
1224,"22.19Z","221971",168
1225,"22.19Z","221972",168
1226,"22.19Z","221973",168
1227,"22.19Z","221999",168
1228,"22.21Z","222110",169
1229,"22.21Z","222121",169
1230,"22.21Z","222129",169
1231,"22.21Z","222130",169
1232,"22.21Z","222141",169
1233,"22.21Z","222142",169
1234,"22.21Z","222199",169
1235,"22.22Z","222211",170
1236,"22.22Z","222212",170
1237,"22.22Z","222213",170
1238,"22.22Z","222214",170
1239,"22.22Z","222219",170
1240,"22.22Z","222299",170
1241,"22.23Z","222311",171
1242,"22.23Z","222312",171
1243,"22.23Z","222313",171
1244,"22.23Z","222314",171
1245,"22.23Z","222315",171
1246,"22.23Z","222319",171
1247,"22.23Z","222320",171
1248,"22.23Z","222399",171
1249,"22.29A","222991",172
1250,"22.29A","222999",172
1251,"22.29B","222910",173
1252,"22.29B","222921",173
1253,"22.29B","222922",173
1254,"22.29B","222923",173
1255,"22.29B","222924",173
1256,"22.29B","222925",173
1257,"22.29B","222926",173
1258,"22.29B","222929",173
1259,"23.11Z","231111",174
1260,"23.11Z","231112",174
1261,"23.11Z","231199",174
1262,"23.12Z","231211",175
1263,"23.12Z","231212",175
1264,"23.12Z","231213",175
1265,"23.12Z","231299",175
1266,"23.13Z","231311",176
1267,"23.13Z","231312",176
1268,"23.13Z","231313",176
1269,"23.13Z","231314",176
1270,"23.13Z","231391",176
1271,"23.13Z","231392",176
1272,"23.13Z","231399",176
1273,"23.14Z","231411",177
1274,"23.14Z","231412",177
1275,"23.14Z","231499",177
1276,"23.19Z","231911",178
1277,"23.19Z","231912",178
1278,"23.19Z","231921",178
1279,"23.19Z","231922",178
1280,"23.19Z","231923",178
1281,"23.19Z","231924",178
1282,"23.19Z","231925",178
1283,"23.19Z","231926",178
1284,"23.19Z","231991",178
1285,"23.19Z","231999",178
1286,"23.20Z","232011",179
1287,"23.20Z","232012",179
1288,"23.20Z","232013",179
1289,"23.20Z","232014",179
1290,"23.20Z","232099",179
1291,"23.31Z","233110",180
1292,"23.31Z","233199",180
1293,"23.32Z","233211",181
1294,"23.32Z","233212",181
1295,"23.32Z","233213",181
1296,"23.32Z","233299",181
1297,"23.41Z","234111",182
1298,"23.41Z","234112",182
1299,"23.41Z","234113",182
1300,"23.41Z","234199",182
1301,"23.42Z","234210",183
1302,"23.42Z","234299",183
1303,"23.43Z","234310",184
1304,"23.43Z","234399",184
1305,"23.44Z","234411",185
1306,"23.44Z","234412",185
1307,"23.44Z","234499",185
1308,"23.49Z","234911",186
1309,"23.49Z","234912",186
1310,"23.49Z","234999",186
1311,"23.51Z","235111",187
1312,"23.51Z","235112",187
1313,"23.51Z","235199",187
1314,"23.52Z","235210",188
1315,"23.52Z","235220",188
1316,"23.52Z","235230",188
1317,"23.52Z","235299",188
1318,"23.61Z","236111",189
1319,"23.61Z","236112",189
1320,"23.61Z","236120",189
1321,"23.61Z","236199",189
1322,"23.62Z","236210",190
1323,"23.62Z","236299",190
1324,"23.63Z","236310",191
1325,"23.63Z","236399",191
1326,"23.64Z","236410",192
1327,"23.64Z","236499",192
1328,"23.65Z","236511",193
1329,"23.65Z","236512",193
1330,"23.65Z","236599",193
1331,"23.69Z","236911",194
1332,"23.69Z","236919",194
1333,"23.69Z","236999",194
1334,"23.70Z","237011",195
1335,"23.70Z","237012",195
1336,"23.70Z","237099",195
1337,"23.91Z","239111",196
1338,"23.91Z","239112",196
1339,"23.91Z","239199",196
1340,"23.99Z","239911",197
1341,"23.99Z","239912",197
1342,"23.99Z","239913",197
1343,"23.99Z","239914",197
1344,"23.99Z","239915",197
1345,"23.99Z","239919",197
1346,"23.99Z","239999",197
1347,"24.10Z","241011",219
1348,"24.10Z","241012",219
1349,"24.10Z","241013",219
1350,"24.10Z","241014",219
1351,"24.10Z","241021",219
1352,"24.10Z","241022",219
1353,"24.10Z","241023",219
1354,"24.10Z","241031",219
1355,"24.10Z","241032",219
1356,"24.10Z","241033",219
1357,"24.10Z","241034",219
1358,"24.10Z","241035",219
1359,"24.10Z","241036",219
1360,"24.10Z","241041",219
1361,"24.10Z","241042",219
1362,"24.10Z","241043",219
1363,"24.10Z","241051",219
1364,"24.10Z","241052",219
1365,"24.10Z","241053",219
1366,"24.10Z","241054",219
1367,"24.10Z","241055",219
1368,"24.10Z","241061",219
1369,"24.10Z","241062",219
1370,"24.10Z","241063",219
1371,"24.10Z","241064",219
1372,"24.10Z","241065",219
1373,"24.10Z","241066",219
1374,"24.10Z","241067",219
1375,"24.10Z","241071",219
1376,"24.10Z","241072",219
1377,"24.10Z","241073",219
1378,"24.10Z","241074",219
1379,"24.10Z","241075",219
1380,"24.10Z","241099",219
1381,"24.20Z","242011",220
1382,"24.20Z","242012",220
1383,"24.20Z","242013",220
1384,"24.20Z","242014",220
1385,"24.20Z","242021",220
1386,"24.20Z","242022",220
1387,"24.20Z","242023",220
1388,"24.20Z","242024",220
1389,"24.20Z","242031",220
1390,"24.20Z","242032",220
1391,"24.20Z","242033",220
1392,"24.20Z","242034",220
1393,"24.20Z","242035",220
1394,"24.20Z","242040",220
1395,"24.20Z","242099",220
1396,"24.31Z","243110",221
1397,"24.31Z","243120",221
1398,"24.31Z","243130",221
1399,"24.31Z","243199",221
1400,"24.32Z","243210",222
1401,"24.32Z","243220",222
1402,"24.32Z","243299",222
1403,"24.33Z","243311",223
1404,"24.33Z","243312",223
1405,"24.33Z","243320",223
1406,"24.33Z","243330",223
1407,"24.33Z","243399",223
1408,"24.34Z","243411",224
1409,"24.34Z","243412",224
1410,"24.34Z","243413",224
1411,"24.34Z","243499",224
1412,"24.41Z","244110",225
1413,"24.41Z","244120",225
1414,"24.41Z","244130",225
1415,"24.41Z","244140",225
1416,"24.41Z","244150",225
1417,"24.41Z","244199",225
1418,"24.42Z","244211",226
1419,"24.42Z","244212",226
1420,"24.42Z","244221",226
1421,"24.42Z","244222",226
1422,"24.42Z","244223",226
1423,"24.42Z","244224",226
1424,"24.42Z","244225",226
1425,"24.42Z","244226",226
1426,"24.42Z","244299",226
1427,"24.43Z","244311",227
1428,"24.43Z","244312",227
1429,"24.43Z","244313",227
1430,"24.43Z","244321",227
1431,"24.43Z","244322",227
1432,"24.43Z","244323",227
1433,"24.43Z","244324",227
1434,"24.43Z","244399",227
1435,"24.44Z","244411",228
1436,"24.44Z","244412",228
1437,"24.44Z","244413",228
1438,"24.44Z","244421",228
1439,"24.44Z","244422",228
1440,"24.44Z","244423",228
1441,"24.44Z","244424",228
1442,"24.44Z","244425",228
1443,"24.44Z","244426",228
1444,"24.44Z","244499",228
1445,"24.45Z","244511",229
1446,"24.45Z","244512",229
1447,"24.45Z","244521",229
1448,"24.45Z","244522",229
1449,"24.45Z","244523",229
1450,"24.45Z","244524",229
1451,"24.45Z","244530",229
1452,"24.45Z","244599",229
1453,"24.46Z","244610",230
1454,"24.46Z","244699",230
1455,"24.51Z","245111",198
1456,"24.51Z","245112",198
1457,"24.51Z","245113",198
1458,"24.51Z","245120",198
1459,"24.51Z","245130",198
1460,"24.51Z","245199",198
1461,"24.52Z","245210",231
1462,"24.52Z","245220",231
1463,"24.52Z","245230",231
1464,"24.53Z","245310",232
1465,"24.54Z","245410",233
1466,"25.11Z","251110",199
1467,"25.11Z","251121",199
1468,"25.11Z","251122",199
1469,"25.11Z","251123",199
1470,"25.11Z","251199",199
1471,"25.12Z","251210",200
1472,"25.12Z","251299",200
1473,"25.21Z","252111",201
1474,"25.21Z","252112",201
1475,"25.21Z","252113",201
1476,"25.21Z","252199",201
1477,"25.29Z","252911",202
1478,"25.29Z","252912",202
1479,"25.29Z","252999",202
1480,"25.30Z","253011",203
1481,"25.30Z","253012",203
1482,"25.30Z","253013",203
1483,"25.30Z","253021",203
1484,"25.30Z","253022",203
1485,"25.30Z","253099",203
1486,"25.40Z","254011",204
1487,"25.40Z","254012",204
1488,"25.40Z","254013",204
1489,"25.40Z","254014",204
1490,"25.40Z","254099",204
1491,"25.50A","255011",205
1492,"25.50A","255012",205
1493,"25.50A","255020",205
1494,"25.50B","255013",206
1495,"25.61Z","256111",207
1496,"25.61Z","256112",207
1497,"25.61Z","256121",207
1498,"25.61Z","256122",207
1499,"25.62A","256210",208
1500,"25.62B","256220",209
1501,"25.71Z","257111",260
1502,"25.71Z","257112",260
1503,"25.71Z","257113",260
1504,"25.71Z","257114",260
1505,"25.71Z","257115",260
1506,"25.71Z","257199",260
1507,"25.72Z","257211",210
1508,"25.72Z","257212",210
1509,"25.72Z","257213",210
1510,"25.72Z","257214",210
1511,"25.72Z","257299",210
1512,"25.73A","257350",211
1513,"25.73A","257399",211
1514,"25.73B","257310",212
1515,"25.73B","257320",212
1516,"25.73B","257330",212
1517,"25.73B","257340",212
1518,"25.73B","257360",212
1519,"25.73B","257399",212
1520,"25.91Z","259111",213
1521,"25.91Z","259112",213
1522,"25.91Z","259199",213
1523,"25.92Z","259211",214
1524,"25.92Z","259212",214
1525,"25.92Z","259213",214
1526,"25.92Z","259299",214
1527,"25.93Z","259311",215
1528,"25.93Z","259312",215
1529,"25.93Z","259313",215
1530,"25.93Z","259314",215
1531,"25.93Z","259315",215
1532,"25.93Z","259316",215
1533,"25.93Z","259317",215
1534,"25.93Z","259318",215
1535,"25.93Z","259399",215
1536,"25.94Z","259411",216
1537,"25.94Z","259412",216
1538,"25.94Z","259413",216
1539,"25.94Z","259499",216
1540,"25.99A","259911",217
1541,"25.99A","259912",217
1542,"25.99A","259999",217
1543,"25.99B","259921",218
1544,"25.99B","259922",218
1545,"25.99B","259923",218
1546,"25.99B","259924",218
1547,"25.99B","259925",218
1548,"25.99B","259926",218
1549,"25.99B","259929",218
1550,"25.99B","259999",218
1551,"26.11Z","261111",59
1552,"26.11Z","261112",59
1553,"26.11Z","261121",59
1554,"26.11Z","261122",59
1555,"26.11Z","261130",59
1556,"26.11Z","261140",59
1557,"26.11Z","261150",59
1558,"26.11Z","261191",59
1559,"26.11Z","261199",59
1560,"26.12Z","261210",60
1561,"26.12Z","261220",60
1562,"26.12Z","261230",60
1563,"26.12Z","261291",60
1564,"26.12Z","261299",60
1565,"26.20Z","262011",310
1566,"26.20Z","262012",310
1567,"26.20Z","262013",310
1568,"26.20Z","262014",310
1569,"26.20Z","262015",310
1570,"26.20Z","262016",310
1571,"26.20Z","262017",310
1572,"26.20Z","262018",310
1573,"26.20Z","262021",310
1574,"26.20Z","262022",310
1575,"26.20Z","262030",310
1576,"26.20Z","262040",310
1577,"26.20Z","262091",310
1578,"26.20Z","262099",310
1579,"26.30Z","263011",311
1580,"26.30Z","263012",311
1581,"26.30Z","263013",311
1582,"26.30Z","263021",311
1583,"26.30Z","263022",311
1584,"26.30Z","263023",311
1585,"26.30Z","263030",311
1586,"26.30Z","263040",311
1587,"26.30Z","263050",311
1588,"26.30Z","263060",311
1589,"26.30Z","263099",311
1590,"26.40Z","264011",312
1591,"26.40Z","264012",312
1592,"26.40Z","264020",312
1593,"26.40Z","264031",312
1594,"26.40Z","264032",312
1595,"26.40Z","264033",312
1596,"26.40Z","264034",312
1597,"26.40Z","264041",312
1598,"26.40Z","264042",312
1599,"26.40Z","264043",312
1600,"26.40Z","264044",312
1601,"26.40Z","264051",312
1602,"26.40Z","264052",312
1603,"26.40Z","264060",312
1604,"26.40Z","264099",312
1605,"26.51A","265111",313
1606,"26.51A","265120",313
1607,"26.51A","265199",313
1608,"26.51B","265112",55
1609,"26.51B","265131",55
1610,"26.51B","265132",55
1611,"26.51B","265133",55
1612,"26.51B","265141",55
1613,"26.51B","265142",55
1614,"26.51B","265143",55
1615,"26.51B","265144",55
1616,"26.51B","265145",55
1617,"26.51B","265151",55
1618,"26.51B","265152",55
1619,"26.51B","265153",55
1620,"26.51B","265161",55
1621,"26.51B","265162",55
1622,"26.51B","265163",55
1623,"26.51B","265164",55
1624,"26.51B","265165",55
1625,"26.51B","265166",55
1626,"26.51B","265170",55
1627,"26.51B","265181",55
1628,"26.51B","265182",55
1629,"26.51B","265183",55
1630,"26.51B","265184",55
1631,"26.51B","265185",55
1632,"26.51B","265186",55
1633,"26.51B","265199",55
1634,"26.52Z","265211",309
1635,"26.52Z","265212",309
1636,"26.52Z","265213",309
1637,"26.52Z","265214",309
1638,"26.52Z","265221",309
1639,"26.52Z","265222",309
1640,"26.52Z","265223",309
1641,"26.52Z","265224",309
1642,"26.52Z","265299",309
1643,"26.60Z","266011",56
1644,"26.60Z","266012",56
1645,"26.60Z","266013",56
1646,"26.60Z","266014",56
1647,"26.60Z","266091",56
1648,"26.60Z","266099",56
1649,"26.70Z","267011",57
1650,"26.70Z","267012",57
1651,"26.70Z","267013",57
1652,"26.70Z","267014",57
1653,"26.70Z","267015",57
1654,"26.70Z","267016",57
1655,"26.70Z","267019",57
1656,"26.70Z","267021",57
1657,"26.70Z","267022",57
1658,"26.70Z","267023",57
1659,"26.70Z","267024",57
1660,"26.70Z","267025",57
1661,"26.70Z","267099",57
1662,"26.80Z","268011",58
1663,"26.80Z","268012",58
1664,"26.80Z","268013",58
1665,"26.80Z","268014",58
1666,"26.80Z","268099",58
1667,"27.11Z","271110",69
1668,"27.11Z","271121",69
1669,"27.11Z","271122",69
1670,"27.11Z","271123",69
1671,"27.11Z","271124",69
1672,"27.11Z","271125",69
1673,"27.11Z","271126",69
1674,"27.11Z","271131",69
1675,"27.11Z","271132",69
1676,"27.11Z","271141",69
1677,"27.11Z","271142",69
1678,"27.11Z","271143",69
1679,"27.11Z","271150",69
1680,"27.11Z","271161",69
1681,"27.11Z","271162",69
1682,"27.11Z","271199",69
1683,"27.12Z","271210",70
1684,"27.12Z","271221",70
1685,"27.12Z","271222",70
1686,"27.12Z","271223",70
1687,"27.12Z","271224",70
1688,"27.12Z","271231",70
1689,"27.12Z","271232",70
1690,"27.12Z","271240",70
1691,"27.12Z","271299",70
1692,"27.20Z","272011",61
1693,"27.20Z","272012",61
1694,"27.20Z","272021",61
1695,"27.20Z","272022",61
1696,"27.20Z","272023",61
1697,"27.20Z","272024",61
1698,"27.20Z","272099",61
1699,"27.31Z","273111",62
1700,"27.31Z","273112",62
1701,"27.31Z","273199",62
1702,"27.32Z","273211",64
1703,"27.32Z","273212",64
1704,"27.32Z","273213",64
1705,"27.32Z","273214",64
1706,"27.32Z","273299",64
1707,"27.33Z","273311",65
1708,"27.33Z","273312",65
1709,"27.33Z","273313",65
1710,"27.33Z","273314",65
1711,"27.33Z","273399",65
1712,"27.40Z","274011",66
1713,"27.40Z","274012",66
1714,"27.40Z","274013",66
1715,"27.40Z","274014",66
1716,"27.40Z","274015",66
1717,"27.40Z","274021",66
1718,"27.40Z","274022",66
1719,"27.40Z","274023",66
1720,"27.40Z","274024",66
1721,"27.40Z","274025",66
1722,"27.40Z","274030",66
1723,"27.40Z","274041",66
1724,"27.40Z","274042",66
1725,"27.40Z","274099",66
1726,"27.51Z","275111",67
1727,"27.51Z","275112",67
1728,"27.51Z","275113",67
1729,"27.51Z","275114",67
1730,"27.51Z","275115",67
1731,"27.51Z","275121",67
1732,"27.51Z","275122",67
1733,"27.51Z","275123",67
1734,"27.51Z","275124",67
1735,"27.51Z","275125",67
1736,"27.51Z","275126",67
1737,"27.51Z","275127",67
1738,"27.51Z","275128",67
1739,"27.51Z","275129",67
1740,"27.51Z","275130",67
1741,"27.51Z","275199",67
1742,"27.52Z","275211",68
1743,"27.52Z","275212",68
1744,"27.52Z","275213",68
1745,"27.52Z","275214",68
1746,"27.52Z","275220",68
1747,"27.52Z","275299",68
1748,"27.90Z","279011",63
1749,"27.90Z","279012",63
1750,"27.90Z","279013",63
1751,"27.90Z","279020",63
1752,"27.90Z","279031",63
1753,"27.90Z","279032",63
1754,"27.90Z","279033",63
1755,"27.90Z","279041",63
1756,"27.90Z","279042",63
1757,"27.90Z","279043",63
1758,"27.90Z","279044",63
1759,"27.90Z","279045",63
1760,"27.90Z","279051",63
1761,"27.90Z","279052",63
1762,"27.90Z","279053",63
1763,"27.90Z","279060",63
1764,"27.90Z","279070",63
1765,"27.90Z","279081",63
1766,"27.90Z","279082",63
1767,"27.90Z","279099",63
1768,"28.11Z","281111",72
1769,"28.11Z","281112",72
1770,"28.11Z","281113",72
1771,"28.11Z","281121",72
1772,"28.11Z","281122",72
1773,"28.11Z","281123",72
1774,"28.11Z","281124",72
1775,"28.11Z","281131",72
1776,"28.11Z","281132",72
1777,"28.11Z","281133",72
1778,"28.11Z","281141",72
1779,"28.11Z","281142",72
1780,"28.11Z","281199",72
1781,"28.12Z","281211",73
1782,"28.12Z","281212",73
1783,"28.12Z","281213",73
1784,"28.12Z","281214",73
1785,"28.12Z","281215",73
1786,"28.12Z","281216",73
1787,"28.12Z","281220",73
1788,"28.12Z","281299",73
1789,"28.13Z","281311",74
1790,"28.13Z","281312",74
1791,"28.13Z","281313",74
1792,"28.13Z","281314",74
1793,"28.13Z","281321",74
1794,"28.13Z","281322",74
1795,"28.13Z","281323",74
1796,"28.13Z","281324",74
1797,"28.13Z","281325",74
1798,"28.13Z","281326",74
1799,"28.13Z","281327",74
1800,"28.13Z","281328",74
1801,"28.13Z","281331",74
1802,"28.13Z","281332",74
1803,"28.13Z","281399",74
1804,"28.14Z","281411",75
1805,"28.14Z","281412",75
1806,"28.14Z","281413",75
1807,"28.14Z","281420",75
1808,"28.14Z","281499",75
1809,"28.15Z","281510",76
1810,"28.15Z","281521",76
1811,"28.15Z","281522",76
1812,"28.15Z","281523",76
1813,"28.15Z","281524",76
1814,"28.15Z","281525",76
1815,"28.15Z","281526",76
1816,"28.15Z","281531",76
1817,"28.15Z","281532",76
1818,"28.15Z","281539",76
1819,"28.15Z","281599",76
1820,"28.21Z","282111",77
1821,"28.21Z","282112",77
1822,"28.21Z","282113",77
1823,"28.21Z","282114",77
1824,"28.21Z","282199",77
1825,"28.22Z","282211",78
1826,"28.22Z","282212",78
1827,"28.22Z","282213",78
1828,"28.22Z","282214",78
1829,"28.22Z","282215",78
1830,"28.22Z","282216",78
1831,"28.22Z","282217",78
1832,"28.22Z","282218",78
1833,"28.22Z","282219",78
1834,"28.22Z","282220",78
1835,"28.22Z","282299",78
1836,"28.23Z","282310",79
1837,"28.23Z","282321",79
1838,"28.23Z","282322",79
1839,"28.23Z","282391",79
1840,"28.23Z","282399",79
1841,"28.24Z","282411",80
1842,"28.24Z","282412",80
1843,"28.24Z","282421",80
1844,"28.24Z","282422",80
1845,"28.24Z","282499",80
1846,"28.25Z","282511",71
1847,"28.25Z","282512",71
1848,"28.25Z","282513",71
1849,"28.25Z","282514",71
1850,"28.25Z","282520",71
1851,"28.25Z","282530",71
1852,"28.25Z","282599",71
1853,"28.29A","282921",81
1854,"28.29A","282931",81
1855,"28.29A","282932",81
1856,"28.29A","282939",81
1857,"28.29A","282983",81
1858,"28.29A","282999",81
1859,"28.29B","282911",82
1860,"28.29B","282912",82
1861,"28.29B","282913",82
1862,"28.29B","282922",82
1863,"28.29B","282923",82
1864,"28.29B","282941",82
1865,"28.29B","282942",82
1866,"28.29B","282943",82
1867,"28.29B","282950",82
1868,"28.29B","282960",82
1869,"28.29B","282970",82
1870,"28.29B","282981",82
1871,"28.29B","282982",82
1872,"28.29B","282983",82
1873,"28.29B","282984",82
1874,"28.29B","282985",82
1875,"28.29B","282986",82
1876,"28.29B","282999",82
1877,"28.30Z","283010",83
1878,"28.30Z","283021",83
1879,"28.30Z","283022",83
1880,"28.30Z","283023",83
1881,"28.30Z","283031",83
1882,"28.30Z","283032",83
1883,"28.30Z","283033",83
1884,"28.30Z","283034",83
1885,"28.30Z","283039",83
1886,"28.30Z","283040",83
1887,"28.30Z","283051",83
1888,"28.30Z","283052",83
1889,"28.30Z","283053",83
1890,"28.30Z","283054",83
1891,"28.30Z","283059",83
1892,"28.30Z","283060",83
1893,"28.30Z","283070",83
1894,"28.30Z","283081",83
1895,"28.30Z","283082",83
1896,"28.30Z","283083",83
1897,"28.30Z","283084",83
1898,"28.30Z","283085",83
1899,"28.30Z","283086",83
1900,"28.30Z","283091",83
1901,"28.30Z","283092",83
1902,"28.30Z","283093",83
1903,"28.30Z","283094",83
1904,"28.30Z","283099",83
1905,"28.41Z","284111",84
1906,"28.41Z","284112",84
1907,"28.41Z","284121",84
1908,"28.41Z","284122",84
1909,"28.41Z","284123",84
1910,"28.41Z","284124",84
1911,"28.41Z","284131",84
1912,"28.41Z","284132",84
1913,"28.41Z","284133",84
1914,"28.41Z","284134",84
1915,"28.41Z","284140",84
1916,"28.41Z","284199",84
1917,"28.49Z","284911",85
1918,"28.49Z","284912",85
1919,"28.49Z","284913",85
1920,"28.49Z","284921",85
1921,"28.49Z","284922",85
1922,"28.49Z","284923",85
1923,"28.49Z","284924",85
1924,"28.49Z","284999",85
1925,"28.91Z","289111",86
1926,"28.91Z","289112",86
1927,"28.91Z","289199",86
1928,"28.92Z","289211",87
1929,"28.92Z","289212",87
1930,"28.92Z","289221",87
1931,"28.92Z","289222",87
1932,"28.92Z","289223",87
1933,"28.92Z","289224",87
1934,"28.92Z","289225",87
1935,"28.92Z","289226",87
1936,"28.92Z","289227",87
1937,"28.92Z","289228",87
1938,"28.92Z","289230",87
1939,"28.92Z","289240",87
1940,"28.92Z","289250",87
1941,"28.92Z","289261",87
1942,"28.92Z","289262",87
1943,"28.92Z","289299",87
1944,"28.93Z","289311",88
